year,month,day,individualCount,stateProvince,decimalLongitude,decimalLatitude
2023,10,15,1,Queensland,153.439356,-27.394409
2023,12,31,1,Queensland,153.092686,-27.525794
2024,10,23,1,Queensland,146.865722,-19.142339
2024,7,28,1,Queensland,153.090216,-27.526742
2023,11,19,1,Queensland,153.092372,-27.528167
2021,11,28,1,Queensland,151.734689,-27.594316
2020,2,26,1,Queensland,153.057918,-27.551936
2024,6,15,1,Queensland,153.106734,-27.529347
2020,2,28,1,Queensland,153.056305,-27.552045
2023,11,16,1,Queensland,151.560484,-27.789645
2023,2,10,1,Queensland,153.085423,-27.510284
2022,1,22,1,Queensland,152.928122,-27.27475
2024,11,18,1,Victoria,144.594864,-37.330909
2024,10,27,1,South Australia,138.657613,-34.864996
2024,8,4,1,Queensland,153.380781,-27.903888
2023,5,1,1,Queensland,153.090824,-27.525835
2023,9,9,1,Queensland,153.102888,-27.527731
2023,6,28,1,Queensland,153.107605,-27.527224
2024,7,7,1,Victoria,143.901148,-37.641822
2024,5,2,1,Queensland,153.092288,-27.527295
2021,4,11,1,New South Wales,151.517939,-30.520949
2021,9,20,1,Queensland,153.083343,-27.516969
2023,5,19,1,Queensland,153.091139,-27.527313
2024,10,26,1,Queensland,153.092374,-27.527295
2024,11,14,1,Queensland,151.692123,-26.176948
2021,6,25,1,Victoria,144.182072,-37.840237
2024,4,22,1,Queensland,153.080561,-27.508314
2023,11,20,1,Queensland,151.526367,-27.632733
2021,9,26,1,Queensland,153.081361,-27.508148
2024,5,4,1,Queensland,152.611328,-27.332808
2023,5,29,1,Queensland,153.103528,-27.529953
2024,6,7,1,Queensland,152.901914,-27.621192
2024,9,21,1,New South Wales,146.595462,-34.773142
2020,10,6,1,Victoria,143.934322,-38.560083
2024,6,23,1,Queensland,153.090936,-27.52685
2020,7,8,1,Queensland,153.059481,-27.541804
2024,3,31,1,Queensland,153.092669,-27.528192
2020,10,16,1,New South Wales,151.519431,-30.522595
2024,6,8,1,Queensland,153.091593,-27.527059
2022,8,6,1,Queensland,153.050215,-27.53996
2023,12,8,1,Victoria,146.541815,-36.406769
2024,4,8,1,South Australia,138.722213,-34.890676
2024,4,17,1,Queensland,153.104014,-27.529885
2024,1,4,1,Victoria,149.741172,-37.554052
2022,9,18,1,Queensland,153.036828,-27.532359
2022,6,16,1,Victoria,143.951522,-37.726937
2023,9,10,1,Queensland,152.377006,-27.081761
2024,5,22,1,Queensland,153.112544,-27.527973
2021,8,22,1,Queensland,153.083637,-27.505904
2024,5,11,1,Victoria,146.262878,-36.223362
2024,9,22,1,Queensland,153.0934,-27.52491
2023,7,13,1,Queensland,151.937892,-27.416758
2021,7,17,1,Queensland,153.060057,-27.549617
2023,10,8,1,New South Wales,152.91425,-30.496679
2023,8,8,1,Victoria,144.526567,-37.484424
2020,8,26,1,Queensland,152.248252,-27.496345
2024,9,26,1,South Australia,138.610272,-35.024745
2024,4,2,1,Queensland,153.092606,-27.527098
2023,1,1,1,Queensland,153.090547,-27.52598
2020,6,8,1,South Australia,138.649798,-35.015539
2023,11,21,1,Victoria,144.589645,-37.521808
2023,1,5,1,Queensland,153.072842,-27.549327
2024,1,9,1,South Australia,138.59709,-35.022687
2024,5,22,1,Queensland,153.109872,-27.528243
2020,7,12,1,South Australia,138.70249,-34.903158
2022,3,6,1,Queensland,153.070399,-27.509598
2023,10,15,1,New South Wales,151.095047,-33.076428
2020,3,13,1,Queensland,153.06135,-27.549755
2020,8,12,1,New South Wales,153.376871,-28.253745
2023,11,3,1,New South Wales,153.124126,-30.294154
2024,3,14,1,South Australia,138.722822,-34.889926
2024,9,21,1,Queensland,146.862431,-19.151424
2021,3,14,1,New South Wales,146.567342,-34.76224
2024,1,26,1,Queensland,153.090959,-27.527441
2023,5,17,1,Queensland,152.249435,-27.496763
2023,3,3,1,South Australia,138.71445,-34.926405
2024,9,25,1,Queensland,153.514085,-27.422308
2023,12,5,1,Queensland,153.079773,-27.545193
2021,11,29,1,Queensland,153.078086,-27.736192
2022,9,20,1,New South Wales,153.377051,-28.254111
2021,1,3,1,Queensland,153.0547,-27.541525
2023,9,10,1,Queensland,153.092893,-27.528607
2023,11,5,1,Queensland,153.091416,-27.527314
2024,8,8,1,Queensland,151.746928,-26.362934
2024,5,5,1,Victoria,143.748432,-38.551862
2023,7,22,1,Queensland,153.092012,-27.527188
2020,9,13,1,New South Wales,152.414489,-31.931904
2024,5,27,1,Victoria,142.977653,-38.498061
2023,4,24,1,Victoria,143.709437,-38.537581
2024,2,2,1,Victoria,143.851209,-38.672289
2024,2,20,1,Queensland,153.103973,-27.530318
2024,4,13,1,Queensland,153.092186,-27.528233
2023,9,9,1,Queensland,152.045235,-27.25702
2020,4,2,1,Queensland,153.067655,-27.546569
2023,8,6,1,Queensland,153.093136,-27.524414
2023,4,11,1,Queensland,153.090703,-27.526802
2024,4,1,1,South Australia,138.574131,-35.080038
2024,7,5,1,South Australia,138.738058,-34.826169
2023,3,22,1,Victoria,144.086152,-37.633227
2024,11,14,1,South Australia,138.722746,-34.891005
2023,7,10,1,Queensland,153.335698,-27.984705
2023,12,7,1,South Australia,138.730675,-34.890986
2023,6,11,1,Queensland,153.091653,-27.527196
2023,12,24,1,Victoria,143.883756,-37.587216
2023,9,20,1,Queensland,152.046526,-27.257202
2023,7,21,1,Queensland,153.109707,-27.529441
2020,10,15,1,Queensland,153.058236,-27.547288
2024,1,2,1,Queensland,152.9458,-28.1258
2021,4,5,1,South Australia,138.670721,-35.015947
2023,10,21,1,Victoria,143.537054,-38.812525
2023,7,10,1,Queensland,153.104965,-27.530076
2024,11,10,1,Queensland,153.090533,-27.526741
2021,3,11,1,Victoria,145.715505,-38.637893
2022,10,8,1,South Australia,138.652636,-35.003297
2023,10,7,1,Queensland,153.000516,-27.240945
2023,11,6,1,Queensland,153.111831,-27.527778
2022,12,16,1,Queensland,153.07224,-27.545149
2022,11,15,1,Victoria,145.737442,-38.63134
2022,9,3,1,South Australia,138.682065,-35.086972
2020,8,29,1,Queensland,152.807309,-27.530525
2024,11,23,1,Victoria,143.404576,-38.773424
2023,5,18,1,Queensland,152.989605,-27.277909
2022,9,12,1,Queensland,153.073299,-27.54565
2023,2,1,1,Victoria,145.44588,-37.018788
2021,9,27,1,Queensland,152.907639,-28.174202
2024,8,18,1,Queensland,153.143111,-27.828987
2024,9,21,1,New South Wales,153.161926,-28.874607
2023,8,8,1,South Australia,140.749772,-34.074764
2023,6,22,1,Queensland,152.987097,-27.292184
2023,11,18,1,Queensland,153.093124,-27.526383
2024,9,3,1,Queensland,153.101661,-27.734401
2023,9,23,1,Queensland,153.111199,-27.527134
2020,6,7,1,Queensland,152.432806,-26.640237
2021,11,5,1,Victoria,142.737455,-38.339655
2021,11,28,1,Victoria,146.605389,-38.521989
2020,2,8,1,Queensland,153.060597,-27.543949
2024,2,10,1,South Australia,138.569421,-35.080743
2023,8,21,1,Queensland,153.057848,-27.551863
2023,9,10,1,Queensland,153.090966,-27.526469
2024,11,1,1,Queensland,153.069678,-27.510482
2021,6,21,1,Queensland,153.057358,-27.551375
2023,1,7,1,Queensland,153.084343,-27.516703
2024,3,25,1,South Australia,138.706546,-34.903214
2024,3,1,1,New South Wales,151.519203,-30.520654
2024,8,9,1,New South Wales,150.826844,-34.101551
2023,11,13,1,South Australia,138.721874,-34.889788
2023,4,3,1,Queensland,153.036916,-27.533822
2023,2,19,1,Queensland,153.036833,-27.549905
2024,10,25,1,Queensland,153.111662,-27.524725
2023,10,20,1,Queensland,151.561447,-27.799242
2024,3,30,1,Queensland,153.103624,-27.529082
2024,4,7,1,Queensland,153.091596,-27.527161
2024,10,12,1,Queensland,152.993267,-27.823584
2023,12,9,1,Queensland,152.046503,-27.257246
2024,3,3,1,South Australia,138.720798,-34.892425
2024,11,4,1,Queensland,153.054339,-27.552781
2023,10,28,1,Queensland,152.61802,-27.892616
2024,8,29,1,Queensland,146.870019,-19.125043
2023,9,4,1,Queensland,153.106872,-27.529074
2023,8,19,1,Queensland,153.093578,-27.524499
2024,11,8,1,Queensland,152.048643,-26.040694
2024,3,23,1,Queensland,153.092938,-27.526131
2024,1,13,1,Victoria,142.364288,-38.318845
2021,12,30,1,Victoria,142.361567,-38.318722
2021,5,18,1,Queensland,153.117461,-27.50807
2024,2,15,1,South Australia,135.684722,-34.825556
2020,10,5,1,New South Wales,153.377198,-28.253559
2024,10,20,1,Queensland,153.092094,-27.526914
2022,1,4,1,South Australia,138.732551,-34.887121
2023,12,16,1,Victoria,142.363678,-38.318795
2024,5,12,1,Queensland,153.092571,-27.527629
2024,11,23,1,Queensland,151.78183,-27.392905
2021,9,30,1,South Australia,138.653738,-34.869197
2023,6,1,1,Victoria,146.834288,-36.235355
2022,12,29,1,Queensland,153.103916,-27.528887
2023,7,31,1,New South Wales,150.978678,-29.778998
2022,2,18,1,Victoria,144.284803,-37.849112
2020,5,27,1,Victoria,146.164231,-38.671628
2022,12,2,1,Queensland,153.07369,-27.545697
2023,3,26,1,South Australia,137.503883,-35.589197
2022,8,9,1,Queensland,153.056867,-27.546775
2024,4,24,1,Queensland,152.681337,-28.000436
2024,7,28,1,Queensland,152.993298,-27.823214
2022,11,17,1,South Australia,138.667106,-34.938511
2023,11,19,1,Queensland,153.400453,-27.496605
2020,5,22,1,Queensland,153.05393,-27.550635
2022,9,26,1,Queensland,152.054546,-27.256754
2023,12,4,1,Victoria,143.524903,-38.835695
2020,7,11,1,Victoria,146.163789,-38.671355
2023,1,21,1,South Australia,138.648317,-34.876943
2024,10,10,1,Queensland,153.054722,-27.552049
2024,1,6,1,Queensland,153.105349,-27.529401
2022,3,11,1,Victoria,145.966773,-37.88441
2021,10,31,1,Queensland,152.438501,-27.417534
2024,10,12,1,Queensland,152.110322,-27.566467
2023,2,10,1,Victoria,145.861604,-36.954012
2023,8,14,1,Queensland,152.933734,-27.274184
2024,8,15,1,Victoria,142.035418,-38.201375
2024,7,27,1,Queensland,153.093135,-27.523957
2024,7,9,1,Queensland,153.103657,-27.530029
2021,1,25,1,Queensland,153.027701,-27.251352
2021,4,4,1,Victoria,143.874892,-37.595429
2022,10,27,1,New South Wales,153.126129,-30.296092
2023,5,7,1,Queensland,151.338279,-26.401586
2024,9,7,1,Queensland,153.092561,-27.525016
2022,12,31,1,Queensland,153.105384,-27.530377
2021,7,19,1,Queensland,153.057936,-27.550802
2023,3,1,1,Victoria,143.222367,-38.34318
2024,10,28,1,Queensland,153.082824,-27.507249
2021,3,27,1,South Australia,138.749252,-34.794916
2024,10,11,1,Queensland,152.993413,-27.823743
2024,11,4,1,Victoria,141.476152,-37.793464
2022,4,28,1,Queensland,151.531447,-27.724522
2023,10,27,1,South Australia,138.649356,-35.085522
2024,9,18,1,New South Wales,150.831788,-34.100276
2023,5,7,1,South Australia,138.6526,-35.009181
2023,8,8,1,Victoria,143.895874,-37.712899
2023,9,24,1,Victoria,143.969303,-38.53252
2023,8,21,1,Victoria,143.512322,-38.834462
2022,3,26,1,New South Wales,153.401909,-28.259845
2022,11,6,1,Queensland,151.989616,-27.579304
2023,10,2,1,Victoria,142.834636,-38.392216
2020,1,2,1,Queensland,153.112716,-27.542484
2022,5,22,1,Queensland,152.853808,-28.07537
2020,8,17,1,Queensland,153.058406,-27.551377
2024,11,2,1,Victoria,146.164628,-38.671045
2021,11,17,1,Queensland,151.944664,-27.324325
2023,12,21,1,South Australia,138.734087,-34.887307
2024,1,28,1,Queensland,153.091661,-27.527238
2023,8,26,1,Queensland,152.380343,-26.608275
2024,3,6,1,Queensland,153.094514,-27.0397
2024,9,29,1,Queensland,153.000639,-27.284482
2023,9,4,1,Queensland,152.054183,-27.267988
2024,2,12,1,Queensland,153.104672,-27.530563
2021,10,3,1,Queensland,153.070634,-27.50255
2023,9,17,1,Victoria,146.405785,-38.351539
2022,6,5,1,Queensland,153.070394,-27.509592
2021,11,20,1,Victoria,145.351498,-38.37826
2020,8,23,1,Queensland,153.073624,-27.513686
2024,10,2,1,Queensland,151.762506,-26.16856
2022,4,2,1,New South Wales,146.577055,-34.766842
2022,12,17,1,South Australia,138.753766,-34.995311
2022,8,28,1,Queensland,153.375978,-27.918712
2021,6,28,1,Queensland,146.871368,-19.123665
2024,11,15,1,Queensland,153.10505,-27.528269
2022,8,27,1,New South Wales,153.394057,-28.959144
2023,8,6,1,Queensland,153.000818,-27.284989
2021,5,8,1,Victoria,144.266669,-37.39149
2020,10,13,1,Queensland,153.055217,-27.550436
2022,11,18,1,Victoria,142.363649,-38.31819
2024,4,24,1,Victoria,143.895827,-37.643061
2024,10,26,1,Queensland,153.091632,-27.527161
2024,9,21,1,Victoria,145.234817,-38.263569
2023,12,24,1,South Australia,138.72226,-34.892265
2024,6,19,1,New South Wales,151.095387,-33.076681
2020,10,18,1,Queensland,153.07245,-27.54923
2024,3,29,1,Victoria,145.727797,-38.628158
2024,11,9,1,Queensland,153.090492,-27.525926
2022,4,15,1,Queensland,152.106514,-27.561218
2020,8,16,1,Victoria,146.163799,-38.671178
2023,1,26,1,Queensland,152.613458,-27.340154
2023,1,22,1,Victoria,146.3884,-38.354696
2023,1,19,1,Victoria,145.169662,-37.061222
2023,2,6,1,Queensland,152.003108,-27.413176
2024,1,23,1,Queensland,153.110315,-27.527764
2024,7,20,1,Queensland,153.090894,-27.526468
2020,12,19,1,South Australia,137.221026,-35.964313
2023,9,15,1,Queensland,152.004394,-27.41465
2024,1,26,1,Queensland,153.091715,-27.527094
2023,8,16,1,Queensland,153.103494,-27.529762
2024,5,6,1,Victoria,142.9777,-38.497775
2024,2,17,1,Queensland,153.092217,-27.52724
2022,1,24,1,New South Wales,153.401309,-28.256241
2023,10,1,1,Queensland,153.092384,-27.525111
2024,2,23,1,Queensland,151.625852,-27.43987
2022,12,16,1,Queensland,153.11238,-27.529061
2024,10,2,1,New South Wales,153.564058,-28.380797
2021,1,26,1,New South Wales,150.82193,-34.101853
2024,6,15,1,Queensland,153.103109,-27.529763
2023,4,23,1,Queensland,149.169646,-21.456596
2022,3,15,1,Victoria,141.246167,-38.038579
2023,6,14,1,Queensland,153.086728,-27.510464
2024,2,12,1,Victoria,143.881249,-37.616457
2024,10,6,1,Queensland,152.074666,-27.358581
2022,11,5,1,Queensland,153.039689,-27.536895
2020,11,16,1,New South Wales,149.559821,-33.689449
2024,5,19,1,Queensland,153.092707,-27.527616
2022,9,27,1,Queensland,153.073467,-27.545648
2021,10,4,1,Victoria,145.999199,-38.825259
2020,11,19,1,Queensland,153.055263,-27.536917
2020,7,14,1,Victoria,146.163697,-38.671367
2023,3,9,1,Queensland,153.001963,-26.393662
2023,6,8,1,Queensland,152.998116,-27.433067
2024,5,21,1,South Australia,138.72537,-34.893588
2021,3,24,1,Queensland,153.054597,-27.552317
2024,6,2,1,Queensland,152.828215,-28.092026
2022,10,25,1,Queensland,153.0834,-27.509225
2023,3,17,1,Queensland,153.091616,-27.525921
2024,3,1,1,New South Wales,146.594803,-34.773328
2023,11,15,1,Victoria,147.729492,-37.92437
2022,3,27,1,Queensland,153.084005,-27.509704
2022,11,5,1,Queensland,153.164317,-27.571135
2023,1,18,1,New South Wales,152.483021,-32.397595
2024,9,21,1,Queensland,153.091634,-27.527214
2023,9,5,1,Queensland,146.842355,-19.135861
2023,1,25,1,Queensland,152.002992,-27.413456
2023,7,22,1,Queensland,151.792799,-26.13385
2021,12,11,1,South Australia,138.575217,-35.079787
2024,5,19,1,Queensland,153.090889,-27.525838
2024,6,23,1,Queensland,153.092388,-27.527886
2023,12,1,1,Queensland,153.253041,-27.529812
2023,11,30,1,Queensland,153.151408,-27.748031
2024,9,24,1,Queensland,153.062165,-27.221882
2024,6,18,1,Queensland,152.61328,-27.339374
2023,10,6,1,Queensland,152.246472,-27.498205
2023,12,12,1,Queensland,152.010728,-26.505493
2023,4,23,1,Queensland,153.092241,-27.528038
2022,3,9,1,Queensland,153.059747,-27.548476
2023,10,12,1,New South Wales,151.095031,-33.076453
2024,5,19,1,South Australia,138.647215,-35.003886
2023,4,27,1,Victoria,144.286182,-37.849138
2024,4,15,1,South Australia,138.715655,-34.891793
2020,8,3,1,Queensland,153.26003,-27.502371
2023,12,3,1,Victoria,144.314562,-37.296708
2024,7,7,1,Queensland,152.999933,-27.284465
2022,12,13,1,Queensland,153.073258,-27.545801
2024,10,3,1,Queensland,153.030718,-27.245398
2024,9,11,1,South Australia,140.057401,-36.782363
2020,2,22,1,Queensland,153.130158,-27.591767
2024,3,17,1,Queensland,153.092459,-27.527253
2024,4,27,1,Queensland,151.799133,-26.152405
2024,8,8,1,Victoria,141.726499,-38.080116
2024,10,25,1,Queensland,152.853588,-28.0676
2024,9,10,1,Queensland,153.09071,-27.526539
2023,4,9,1,Queensland,153.076641,-27.232143
2020,12,8,1,New South Wales,153.377271,-28.253634
2023,6,12,1,South Australia,138.516089,-35.13305
2022,9,12,1,South Australia,137.49411,-35.707269
2023,2,13,1,Victoria,142.578783,-38.329841
2022,9,27,1,Victoria,144.93554,-38.395529
2021,2,27,1,Queensland,152.80818,-27.820985
2020,9,24,1,Queensland,153.157272,-28.17353
2020,11,4,1,Queensland,153.132151,-27.563622
2024,5,23,1,South Australia,138.715703,-34.890488
2023,12,23,1,Queensland,153.092279,-27.5254
2024,10,4,1,Queensland,153.058504,-27.55498
2023,11,3,1,Queensland,151.772557,-27.376052
2023,9,25,1,Queensland,153.115062,-27.52906
2023,5,6,1,Queensland,152.249435,-27.496763
2024,10,3,1,Victoria,141.49707,-38.08901
2022,11,25,1,South Australia,138.617938,-34.991022
2024,9,17,1,New South Wales,146.592326,-34.757499
2024,9,30,1,South Australia,138.724786,-34.932733
2023,11,1,1,Queensland,151.95723,-26.237975
2024,1,22,1,Queensland,153.057925,-27.550794
2023,8,29,1,New South Wales,150.28079,-31.066162
2023,7,16,1,New South Wales,152.921133,-31.45951
2023,12,29,1,South Australia,138.713578,-34.788313
2022,10,28,1,South Australia,138.655826,-35.020845
2024,11,2,1,Queensland,153.091522,-27.527228
2024,7,20,1,Queensland,153.090363,-27.525791
2024,1,3,1,Queensland,153.110338,-27.527638
2023,8,27,1,Queensland,151.811754,-26.362977
2024,4,1,1,Victoria,144.284172,-37.512786
2024,5,13,1,South Australia,138.730564,-34.891302
2021,8,17,1,Victoria,144.948028,-38.421938
2021,9,23,1,Victoria,145.68964,-38.649586
2022,1,8,1,Victoria,143.89099,-37.617771
2024,4,22,1,South Australia,138.721659,-34.891641
2023,5,11,1,Queensland,153.09176,-27.527128
2024,4,17,1,Queensland,152.046351,-27.257102
2024,5,17,1,South Australia,138.721822,-34.891909
2024,3,16,1,Queensland,151.934997,-27.32542
2023,12,22,1,Victoria,144.218413,-37.898393
2022,3,31,1,Queensland,152.972635,-28.32328
2020,7,29,1,New South Wales,153.403914,-28.26064
2023,5,11,1,Victoria,143.859458,-38.671542
2024,9,28,1,Victoria,143.715492,-38.721949
2021,9,5,1,South Australia,138.554007,-34.913063
2023,1,29,1,Queensland,152.799422,-27.181111
2022,5,10,1,New South Wales,146.58525,-34.774272
2024,10,5,1,Victoria,143.528533,-38.82515
2023,8,4,1,Queensland,153.134981,-27.48798
2023,7,21,1,Queensland,153.103056,-27.529145
2020,7,8,1,Queensland,153.060133,-27.54954
2024,5,22,1,New South Wales,153.289897,-28.998398
2023,4,13,1,Queensland,153.001266,-27.310919
2022,12,19,1,Victoria,141.605587,-38.337187
2022,12,16,1,New South Wales,152.924117,-31.4445
2024,11,16,1,Queensland,152.044603,-27.295192
2024,8,25,1,Queensland,153.092203,-27.527104
2022,1,9,1,South Australia,138.697119,-34.990486
2024,9,8,1,Queensland,153.091004,-27.526447
2021,12,24,1,Queensland,152.989502,-26.407442
2021,10,16,1,Victoria,143.90464,-37.64101
2020,5,29,1,New South Wales,153.376673,-28.253646
2024,4,1,1,Queensland,151.692215,-26.183208
2023,2,12,1,Queensland,151.888809,-27.599764
2024,11,4,1,Queensland,153.109294,-27.526978
2024,10,12,1,South Australia,137.468583,-35.715422
2023,11,11,1,Queensland,153.092035,-27.527123
2020,7,13,1,New South Wales,152.90652,-31.43877
2020,2,20,1,Victoria,146.307246,-38.597649
2023,10,6,1,Queensland,152.246541,-27.503235
2023,12,18,1,South Australia,138.734915,-34.887886
2023,10,11,1,Queensland,153.115462,-27.529551
2024,5,8,1,Queensland,152.936588,-27.275519
2020,5,16,1,South Australia,138.497355,-35.160124
2021,8,14,1,Queensland,153.03281,-27.54004
2022,3,15,1,Queensland,151.937714,-27.416831
2022,12,11,1,Queensland,153.072481,-27.544929
2024,6,8,1,Queensland,153.090595,-27.52574
2023,11,12,1,Queensland,151.621022,-25.629632
2022,10,2,1,Victoria,145.986142,-38.888404
2023,9,3,1,Queensland,151.974655,-26.161042
2024,7,28,1,Victoria,143.860809,-38.668824
2024,5,6,1,Victoria,142.981531,-38.496233
2023,1,27,1,New South Wales,152.972154,-30.43224
2024,4,11,1,Victoria,142.360924,-38.317801
2022,12,17,1,Queensland,152.003187,-27.41318
2021,10,21,1,South Australia,138.671369,-34.928711
2024,10,11,1,Queensland,153.073819,-27.545627
2024,5,3,1,South Australia,138.572424,-35.036344
2021,2,14,1,Victoria,146.163728,-38.671272
2021,1,8,1,Queensland,153.053098,-27.544998
2022,11,12,1,Victoria,142.64183,-38.327049
2022,9,5,1,New South Wales,152.921661,-31.460705
2023,8,27,1,Queensland,152.424606,-28.000969
2023,3,2,1,Queensland,152.398626,-27.166782
2024,6,7,1,South Australia,137.793641,-35.763209
2023,11,4,1,Queensland,153.093756,-27.527985
2020,4,11,1,South Australia,138.648467,-35.00397
